ingredient_id,name_ko,name_en,product_row_count,product_count,current_effect_ids,current_risk_types,cosing_match_status,cosing_inci_name,cosing_functions,cosing_restrictions,cosing_sccs_opinion_count,effect_signal_ids,effect_signal_basis,role_effect_candidate,role_formulation,role_risk_review,role_general_other,role_unresolved,research_priority,classification_status,classification_note,source_url,source_fetched_on
sodium_hyaluronate,소듐하이알루로네이트,Sodium Hyaluronate,4731,4731,,,exact_name,SODIUM HYALURONATE,HUMECTANT|SKIN CONDITIONING,,0,effect_moisture_barrier,effect_moisture_barrier:high:HUMECTANT,Y,N,N,N,N,P2_initial_evidence,candidate_unverified,CosIng 직접 신호 또는 인체 국소 PubMed 사전검사 통과 후보이며 논문 근거나 점수 승인은 아님,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,2026-07-12
acrylates_c10_30_alkyl_acrylate_crosspolymer,아크릴레이트/C10-30알킬아크릴레이트크로스폴리머,Acrylates/C10-30 Alkyl Acrylate Crosspolymer,4625,4609,,,exact_name,ACRYLATES/C10-30 ALKYL ACRYLATE CROSSPOLYMER,EMULSION STABILISING|FILM FORMING|VISCOSITY CONTROLLING,,0,,,N,Y,N,N,N,not_selected,not_selected,6축 효능 후보 신호 없음,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,2026-07-12
synthetic_fluorphlogopite,합성플루오르플로고파이트,Synthetic Fluorphlogopite,4603,4598,,,exact_name,SYNTHETIC FLUORPHLOGOPITE,BULKING|VISCOSITY CONTROLLING,,0,,,N,Y,N,N,N,not_selected,not_selected,6축 효능 후보 신호 없음,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,2026-07-12
polysorbate_20,폴리솔베이트20,Polysorbate 20,4507,4507,,,exact_name,POLYSORBATE 20,SURFACTANT - CLEANSING|SURFACTANT - EMULSIFYING,,0,,,N,Y,N,N,N,not_selected,not_selected,6축 효능 후보 신호 없음,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,2026-07-12
propylene_carbonate,프로필렌카보네이트,Propylene Carbonate,4483,4481,,,exact_name,PROPYLENE CARBONATE,SOLVENT|VISCOSITY CONTROLLING,,0,,,N,Y,N,N,N,not_selected,not_selected,6축 효능 후보 신호 없음,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,2026-07-12
tin_oxide,틴옥사이드,Tin Oxide,4313,4311,,,exact_name,TIN OXIDE,ABRASIVE|BULKING|OPACIFYING|VISCOSITY CONTROLLING,,0,,,N,Y,N,N,N,not_selected,not_selected,6축 효능 후보 신호 없음,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,2026-07-12
maltodextrin,말토덱스트린,Maltodextrin,4258,4238,,,exact_name,MALTODEXTRIN,ABSORBENT|BINDING|EMULSION STABILISING|FILM FORMING|HAIR CONDITIONING|SKIN CONDITIONING,,0,,,N,Y,N,N,N,not_selected,not_selected,6축 효능 후보 신호 없음,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,2026-07-12
cetyl_peg_ppg_10_1_dimethicone,세틸피이지/피피지-10/1다이메티콘,Cetyl PEG/PPG-10/1 Dimethicone,4229,4225,,,exact_name,CETYL PEG/PPG-10/1 DIMETHICONE,SKIN CONDITIONING|SURFACTANT - CLEANSING|SURFACTANT - EMULSIFYING,,0,,,N,Y,N,N,N,not_selected,not_selected,6축 효능 후보 신호 없음,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,2026-07-12
betaine,베타인,Betaine,4141,4117,,,exact_name,BETAINE,HAIR CONDITIONING|HUMECTANT|SKIN CONDITIONING - HUMECTANT,,0,effect_moisture_barrier,effect_moisture_barrier:high:HUMECTANT+SKIN CONDITIONING - HUMECTANT,Y,Y,N,N,N,P2_initial_evidence,candidate_unverified,CosIng 직접 신호 또는 인체 국소 PubMed 사전검사 통과 후보이며 논문 근거나 점수 승인은 아님,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,2026-07-12
bht,비에이치티,BHT,4071,4071,,,exact_name,BHT,ANTIOXIDANT|FRAGRANCE,III / 325,0,,,N,Y,Y,N,N,not_selected,not_selected,6축 효능 후보 신호 없음,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,2026-07-12
tromethamine,트로메타민,Tromethamine,4072,4055,,,exact_name,TROMETHAMINE,BUFFERING|FRAGRANCE,III/61,0,,,N,Y,Y,N,N,not_selected,not_selected,6축 효능 후보 신호 없음,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,2026-07-12
dimethicone_vinyl_dimethicone_crosspolymer,다이메티콘/비닐다이메티콘크로스폴리머,Dimethicone/Vinyl Dimethicone Crosspolymer,4001,3998,,,exact_name,DIMETHICONE/VINYL DIMETHICONE CROSSPOLYMER,SKIN CONDITIONING|VISCOSITY CONTROLLING,,0,,,N,Y,N,N,N,not_selected,not_selected,6축 효능 후보 신호 없음,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,2026-07-12
trisodium_ethylenediamine_disuccinate,트라이소듐에틸렌다이아민다이석시네이트,Trisodium Ethylenediamine Disuccinate,3980,3978,,,exact_name,TRISODIUM ETHYLENEDIAMINE DISUCCINATE,CHELATING,,0,,,N,Y,N,N,N,not_selected,not_selected,6축 효능 후보 신호 없음,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,2026-07-12
salicylic_acid_bha,살리실산/BHA,Salicylic Acid / BHA,3956,3956,effect_acne_sebum|effect_exfoliation,exfoliant_caution,not_matched,,,,0,effect_acne_sebum|effect_exfoliation,effect_acne_sebum:current_runtime|effect_exfoliation:current_runtime,Y,N,Y,N,N,current_runtime,existing_runtime,기존 ingredient_effect 런타임 조합,,
ethylhexyl_palmitate,에틸헥실팔미테이트,Ethylhexyl Palmitate,3956,3952,,,exact_name,ETHYLHEXYL PALMITATE,PERFUMING|SKIN CONDITIONING - EMOLLIENT,,0,effect_moisture_barrier,effect_moisture_barrier:medium:SKIN CONDITIONING - EMOLLIENT,Y,Y,N,N,N,P2_initial_evidence,candidate_unverified,CosIng 직접 신호 또는 인체 국소 PubMed 사전검사 통과 후보이며 논문 근거나 점수 승인은 아님,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,2026-07-12
hydroxycitronellal,하이드록시시트로넬알,Hydroxycitronellal,3950,3950,,,exact_name,HYDROXYCITRONELLAL,PERFUMING,III/72,0,,,N,Y,Y,N,N,not_selected,not_selected,6축 효능 후보 신호 없음,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,2026-07-12
magnesium_sulfate,마그네슘설페이트,Magnesium Sulfate,3839,3837,,,exact_name,MAGNESIUM SULFATE,BULKING,,0,,,N,Y,N,N,N,not_selected,not_selected,6축 효능 후보 신호 없음,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,2026-07-12
glyceryl_caprylate,글리세릴카프릴레이트,Glyceryl Caprylate,3837,3834,,,exact_name,GLYCERYL CAPRYLATE,DEODORANT|SKIN CONDITIONING - EMOLLIENT|SURFACTANT - EMULSIFYING,,0,effect_moisture_barrier,effect_moisture_barrier:medium:SKIN CONDITIONING - EMOLLIENT,Y,Y,N,N,N,P2_initial_evidence,candidate_unverified,CosIng 직접 신호 또는 인체 국소 PubMed 사전검사 통과 후보이며 논문 근거나 점수 승인은 아님,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,2026-07-12
polysorbate_60,폴리솔베이트60,Polysorbate 60,3727,3724,,,exact_name,POLYSORBATE 60,SURFACTANT - CLEANSING|SURFACTANT - EMULSIFYING,,0,,,N,Y,N,N,N,not_selected,not_selected,6축 효능 후보 신호 없음,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,2026-07-12
hexylene_glycol,헥실렌글라이콜,Hexylene Glycol,3711,3707,,,exact_name,HEXYLENE GLYCOL,PERFUMING|SKIN CONDITIONING|SOLVENT|SURFACTANT - CLEANSING|SURFACTANT - EMULSIFYING,,0,,,N,Y,N,N,N,not_selected,not_selected,6축 효능 후보 신호 없음,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,2026-07-12
coumarin,쿠마린,Coumarin,3629,3628,,,exact_name,COUMARIN,PERFUMING,III/77,0,,,N,Y,Y,N,N,not_selected,not_selected,6축 효능 후보 신호 없음,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,2026-07-12
octyldodecanol,옥틸도데칸올,Octyldodecanol,3627,3622,,,exact_name,OCTYLDODECANOL,FRAGRANCE|PERFUMING|SKIN CONDITIONING - EMOLLIENT|SOLVENT,,0,effect_moisture_barrier,effect_moisture_barrier:medium:SKIN CONDITIONING - EMOLLIENT,Y,Y,N,N,N,P2_initial_evidence,candidate_unverified,CosIng 직접 신호 또는 인체 국소 PubMed 사전검사 통과 후보이며 논문 근거나 점수 승인은 아님,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,2026-07-12
caffeine,카페인,Caffeine,3600,3594,,,exact_name,CAFFEINE,FRAGRANCE|PERFUMING|SKIN CONDITIONING,,0,,,N,Y,N,N,N,not_selected,not_selected,6축 효능 후보 신호 없음,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,2026-07-12
alpha_isomethyl_ionone,알파-아이소메틸아이오논,Alpha-Isomethyl Ionone,3592,3582,,,exact_name,ALPHA-ISOMETHYL IONONE,PERFUMING|SKIN CONDITIONING,III/90,0,,,N,Y,Y,N,N,not_selected,not_selected,6축 효능 후보 신호 없음,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,2026-07-12
titanium_dioxide,티타늄디옥사이드,Titanium Dioxide,3535,3526,,,exact_name,TITANIUM DIOXIDE,COLORANT|OPACIFYING|UV ABSORBER|UV FILTER,IV/143 VI/27 VI/27a (nano),4,,,N,Y,Y,N,N,not_selected,not_selected,6축 효능 후보 신호 없음,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,2026-07-12
sodium_phytate,소듐파이테이트,Sodium Phytate,3497,3487,,,exact_name,SODIUM PHYTATE,CHELATING|ORAL CARE,,0,,,N,Y,N,N,N,not_selected,not_selected,6축 효능 후보 신호 없음,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,2026-07-12
benzyl_benzoate,벤질벤조에이트,Benzyl Benzoate,3475,3475,,,exact_name,BENZYL BENZOATE,ANTIMICROBIAL|PERFUMING|SOLVENT,III/85,0,,,N,Y,Y,N,N,not_selected,not_selected,6축 효능 후보 신호 없음,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,2026-07-12
hydroxyethylcellulose,하이드록시에틸셀룰로오스,Hydroxyethylcellulose,3446,3444,,,exact_name,HYDROXYETHYLCELLULOSE,BINDING|EMULSION STABILISING|FILM FORMING|LIGHT STABILIZER|VISCOSITY CONTROLLING,,0,,,N,Y,N,N,N,not_selected,not_selected,6축 효능 후보 신호 없음,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,2026-07-12
peptides,펩타이드,Peptides,3343,3343,effect_wrinkle,,not_matched,,,,0,effect_wrinkle,effect_wrinkle:current_runtime,Y,N,N,N,N,current_runtime,existing_runtime,기존 ingredient_effect 런타임 조합,,
green_tea,녹차,Green Tea,3296,3296,effect_acne_sebum|effect_calming|effect_wrinkle,,not_matched,,,,0,effect_acne_sebum|effect_calming|effect_wrinkle,effect_acne_sebum:current_runtime|effect_calming:current_runtime|effect_wrinkle:current_runtime,Y,N,N,N,N,current_runtime,existing_runtime,기존 ingredient_effect 런타임 조합,,
ceramides,세라마이드,Ceramides,3270,3270,effect_calming|effect_moisture_barrier,,not_matched,,,,0,effect_calming|effect_moisture_barrier,effect_calming:current_runtime|effect_moisture_barrier:current_runtime,Y,N,N,N,N,current_runtime,existing_runtime,기존 ingredient_effect 런타임 조합,,
phenyl_trimethicone,페닐트라이메티콘,Phenyl Trimethicone,3272,3264,,,exact_name,PHENYL TRIMETHICONE,ANTIFOAMING|HAIR CONDITIONING|SKIN CONDITIONING - OCCLUSIVE,,0,effect_moisture_barrier,effect_moisture_barrier:medium:SKIN CONDITIONING - OCCLUSIVE,Y,Y,N,N,N,P2_initial_evidence,candidate_unverified,CosIng 직접 신호 또는 인체 국소 PubMed 사전검사 통과 후보이며 논문 근거나 점수 승인은 아님,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,2026-07-12
polyhydroxystearic_acid,폴리하이드록시스테아릭애씨드,Polyhydroxystearic Acid,3251,3251,,,exact_name,POLYHYDROXYSTEARIC ACID,SURFACTANT - EMULSIFYING,,0,,,N,Y,N,N,N,not_selected,not_selected,6축 효능 후보 신호 없음,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,2026-07-12
peg_10_dimethicone,피이지-10다이메티콘,PEG-10 Dimethicone,3223,3223,,,exact_name,PEG-10 DIMETHICONE,HAIR CONDITIONING|SKIN CONDITIONING,,0,,,N,Y,N,N,N,not_selected,not_selected,6축 효능 후보 신호 없음,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,2026-07-12
sodium_dehydroacetate,소듐데하이드로아세테이트,Sodium Dehydroacetate,3210,3209,,,exact_name,SODIUM DEHYDROACETATE,PRESERVATIVE,V/13,0,,,N,Y,Y,N,N,not_selected,not_selected,6축 효능 후보 신호 없음,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,2026-07-12
sodium_pca,소듐피씨에이,Sodium PCA,3194,3194,,,exact_name,SODIUM PCA,ANTISTATIC|HAIR CONDITIONING|HUMECTANT|SKIN CONDITIONING,,0,effect_moisture_barrier,effect_moisture_barrier:high:HUMECTANT,Y,Y,N,N,N,P2_initial_evidence,candidate_unverified,CosIng 직접 신호 또는 인체 국소 PubMed 사전검사 통과 후보이며 논문 근거나 점수 승인은 아님,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,2026-07-12
cyclopentasiloxane,사이클로펜타실록세인,Cyclopentasiloxane,3206,3191,,,exact_name,CYCLOPENTASILOXANE,HAIR CONDITIONING|SKIN CONDITIONING|SKIN CONDITIONING - EMOLLIENT|SOLVENT,"Restricted under COMMISSION REGULATION (EU) 2024/1328. 1. Shall not be placed on the market (a) as a substance on its own; (b) as a constituent of other substances; or (c) in mixtures; in a concentration equal to or greater than 0,1 % by weight of the respective substance after 6 June 2026. [...] 3. By way of derogation: (a) for D4 and D5 in wash-off cosmetic products, paragraph 1, point (c), shall apply after 31 January 2020. For the purposes of this point, “wash-off cosmetic products” means cosmetic products as defined in Article 2(1), point (a), of Regulation (EC) No 1223/2009 of the European Parliament and of the Council (*1) that, under normal conditions of use, are washed off with water after application; (b) for all cosmetic products other than the ones mentioned in paragraph 3(a), paragraph 1 shall apply after 6 June 2027.",2,effect_moisture_barrier,effect_moisture_barrier:medium:SKIN CONDITIONING - EMOLLIENT,Y,Y,Y,N,N,P2_initial_evidence,candidate_unverified,CosIng 직접 신호 또는 인체 국소 PubMed 사전검사 통과 후보이며 논문 근거나 점수 승인은 아님,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,2026-07-12
cetrimonium_chloride,세트리모늄클로라이드,Cetrimonium Chloride,3176,3176,,,exact_name,CETRIMONIUM CHLORIDE,ANTIMICROBIAL|ANTISTATIC|PRESERVATIVE|SURFACTANT - EMULSIFYING,V/44,1,,,N,Y,Y,N,N,not_selected,not_selected,6축 효능 후보 신호 없음,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,2026-07-12
hydroxyethyl_acrylate_sodium_acryloyldimethyl_taurate_copolymer,하이드록시에틸아크릴레이트/소듐아크릴로일다이메틸타우 레이트코폴리머,Hydroxyethyl Acrylate/Sodium Acryloyldimethyl Taurate Copolymer,3130,3125,,,exact_name,HYDROXYETHYL ACRYLATE/SODIUM ACRYLOYLDIMETHYL TAURATE COPOLYMER,EMULSION STABILISING|VISCOSITY CONTROLLING,,0,,,N,Y,N,N,N,not_selected,not_selected,6축 효능 후보 신호 없음,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,2026-07-12
behentrimonium_chloride,베헨트라이모늄클로라이드,Behentrimonium Chloride,3094,3094,,,exact_name,BEHENTRIMONIUM CHLORIDE,ANTISTATIC|HAIR CONDITIONING|PRESERVATIVE,V/44,1,,,N,Y,Y,N,N,not_selected,not_selected,6축 효능 후보 신호 없음,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,2026-07-12
trehalose,트레할로오스,Trehalose,3077,3069,,,exact_name,TREHALOSE,HUMECTANT|MOISTURISING,,0,effect_moisture_barrier,effect_moisture_barrier:high:HUMECTANT+MOISTURISING,Y,N,N,N,N,P2_initial_evidence,candidate_unverified,CosIng 직접 신호 또는 인체 국소 PubMed 사전검사 통과 후보이며 논문 근거나 점수 승인은 아님,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,2026-07-12
benzoic_acid,벤조익애씨드,Benzoic Acid,3052,3052,,,exact_name,BENZOIC ACID,FRAGRANCE|PRESERVATIVE|pH ADJUSTERS,V/1,0,,,N,Y,Y,N,N,not_selected,not_selected,6축 효능 후보 신호 없음,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,2026-07-12
diisostearyl_malate,다이아이소스테아릴말레이트,Diisostearyl Malate,3052,3046,,,exact_name,DIISOSTEARYL MALATE,SKIN CONDITIONING|SKIN CONDITIONING - EMOLLIENT|SURFACTANT - CLEANSING,,0,effect_moisture_barrier,effect_moisture_barrier:medium:SKIN CONDITIONING - EMOLLIENT,Y,Y,N,N,N,P2_initial_evidence,candidate_unverified,CosIng 직접 신호 또는 인체 국소 PubMed 사전검사 통과 후보이며 논문 근거나 점수 승인은 아님,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,2026-07-12
guar_hydroxypropyltrimonium_chloride,구아하이드록시프로필트라이모늄클로라이드,Guar Hydroxypropyltrimonium Chloride,2976,2976,,,exact_name,GUAR HYDROXYPROPYLTRIMONIUM CHLORIDE,ANTISTATIC|FILM FORMING|SKIN CONDITIONING|VISCOSITY CONTROLLING,,0,,,N,Y,N,N,N,not_selected,not_selected,6축 효능 후보 신호 없음,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,2026-07-12
rosmarinus_officinalis_rosemary_leaf_extract,로즈마리잎추출물,Rosmarinus Officinalis (Rosemary) Leaf Extract,2974,2974,,,official_name_variant,ROSMARINUS OFFICINALIS LEAF EXTRACT,ANTIMICROBIAL|FRAGRANCE|SKIN CONDITIONING,,0,,,N,Y,N,N,N,not_selected,not_selected,6축 효능 후보 신호 없음,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,2026-07-12
polymethylsilsesquioxane,폴리메틸실세스퀴옥세인,Polymethylsilsesquioxane,2948,2948,,,exact_name,POLYMETHYLSILSESQUIOXANE,OPACIFYING,,0,,,N,Y,N,N,N,not_selected,not_selected,6축 효능 후보 신호 없음,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,2026-07-12
cocos_nucifera_coconut_oil,코코넛야자오일,Cocos Nucifera (Coconut) Oil,2936,2936,,,official_name_variant,COCOS NUCIFERA OIL,FRAGRANCE|HAIR CONDITIONING|PERFUMING|SKIN CONDITIONING,,0,,,N,Y,N,N,N,not_selected,not_selected,6축 효능 후보 신호 없음,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,2026-07-12
isopropyl_alcohol,아이소프로필알코올,Isopropyl Alcohol,2899,2897,,,exact_name,ISOPROPYL ALCOHOL,ANTIFOAMING|PERFUMING|SOLVENT|VISCOSITY CONTROLLING,,0,,,N,Y,N,N,N,not_selected,not_selected,6축 효능 후보 신호 없음,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,2026-07-12
ceramide_np,세라마이드엔피,Ceramide NP,2859,2859,,,exact_name,CERAMIDE NP,HAIR CONDITIONING|SKIN CONDITIONING - MISCELLANEOUS,,0,,,N,Y,N,N,N,not_selected,not_selected,6축 효능 후보 신호 없음,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,2026-07-12
alumina,알루미나,Alumina,2857,2856,,,exact_name,ALUMINA,ABRASIVE|ABSORBENT|ANTICAKING|BULKING|OPACIFYING|VISCOSITY CONTROLLING,,0,,,N,Y,N,N,N,not_selected,not_selected,6축 효능 후보 신호 없음,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,2026-07-12
olea_europaea_olive_fruit_oil,올리브오일,Olea Europaea (Olive) Fruit Oil,2740,2737,,,official_name_variant,OLEA EUROPAEA FRUIT OIL,FRAGRANCE|PERFUMING|SKIN CONDITIONING,,0,,,N,Y,N,N,N,not_selected,not_selected,6축 효능 후보 신호 없음,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,2026-07-12
coco_caprylate_caprate,코코-카프릴레이트/카프레이트,Coco-Caprylate/Caprate,2735,2735,,,exact_name,COCO-CAPRYLATE/CAPRATE,SKIN CONDITIONING|SKIN CONDITIONING - EMOLLIENT,,0,effect_moisture_barrier,effect_moisture_barrier:medium:SKIN CONDITIONING - EMOLLIENT,Y,N,N,N,N,P2_initial_evidence,candidate_unverified,CosIng 직접 신호 또는 인체 국소 PubMed 사전검사 통과 후보이며 논문 근거나 점수 승인은 아님,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,2026-07-12
